Wavelength[nm],T% in an f/6 beam
1077.4 ,0.01085
1077.5 ,0.01089
1077.6 ,0.01092
1077.7 ,0.01096
1077.8 ,0.01099
1077.9 ,0.01103
1078.0 ,0.01106
1078.1 ,0.01109
1078.2 ,0.01112
1078.3 ,0.01115
1078.4 ,0.01117
1078.5 ,0.0112
1078.6 ,0.01122
1078.7 ,0.01124
1078.8 ,0.01126
1078.9 ,0.01128
1079.0 ,0.0113
1079.1 ,0.01131
1079.2 ,0.01133
1079.3 ,0.01134
1079.4 ,0.01135
1079.5 ,0.01135
1079.6 ,0.01136
1079.7 ,0.01136
1079.8 ,0.01137
1079.9 ,0.01137
1080.0 ,0.01137
1080.1 ,0.01136
1080.2 ,0.01136
1080.3 ,0.01135
1080.4 ,0.01134
1080.5 ,0.01133
1080.6 ,0.01132
1080.7 ,0.01131
1080.8 ,0.01129
1080.9 ,0.01127
1081.0 ,0.01126
1081.1 ,0.01124
1081.2 ,0.01121
1081.3 ,0.01119
1081.4 ,0.01117
1081.5 ,0.01114
1081.6 ,0.01112
1081.7 ,0.01109
1081.8 ,0.01106
1081.9 ,0.01103
1082.0 ,0.011
1082.1 ,0.01097
1082.2 ,0.01093
1082.3 ,0.0109
1082.4 ,0.01087
1082.5 ,0.01083
1082.6 ,0.0108
1082.7 ,0.01076
1082.8 ,0.01072
1082.9 ,0.01069
1083.0 ,0.01065
1083.1 ,0.01061
1083.2 ,0.01057
1083.3 ,0.01053
1083.4 ,0.0105
1083.5 ,0.01046
1083.6 ,0.01042
1083.7 ,0.01038
1083.8 ,0.01034
1083.9 ,0.0103
1084.0 ,0.01026
1084.1 ,0.01022
1084.2 ,0.01019
1084.3 ,0.01015
1084.4 ,0.01011
1084.5 ,0.01007
1084.6 ,0.01004
1084.7 ,0.01
1084.8 ,0.00996
1084.9 ,0.00993
1085.0 ,0.00989
1085.1 ,0.00986
1085.2 ,0.00982
1085.3 ,0.00979
1085.4 ,0.00975
1085.5 ,0.00972
1085.6 ,0.00969
1085.7 ,0.00966
1085.8 ,0.00963
1085.9 ,0.0096
1086.0 ,0.00957
1086.1 ,0.00954
1086.2 ,0.00951
1086.3 ,0.00949
1086.4 ,0.00946
1086.5 ,0.00943
1086.6 ,0.00941
1086.7 ,0.00939
1086.8 ,0.00936
1086.9 ,0.00934
1087.0 ,0.00932
1087.1 ,0.0093
1087.2 ,0.00928
1087.3 ,0.00926
1087.4 ,0.00924
1087.5 ,0.00923
1087.6 ,0.00921
1087.7 ,0.0092
1087.8 ,0.00918
1087.9 ,0.00917
1088.0 ,0.00916
1088.1 ,0.00914
1088.2 ,0.00913
1088.3 ,0.00912
1088.4 ,0.00911
1088.5 ,0.0091
1088.6 ,0.0091
1088.7 ,0.00909
1088.8 ,0.00908
1088.9 ,0.00908
1089.0 ,0.00908
1089.1 ,0.00907
1089.2 ,0.00907
1089.3 ,0.00907
1089.4 ,0.00907
1089.5 ,0.00907
1089.6 ,0.00907
1089.7 ,0.00907
1089.8 ,0.00907
1089.9 ,0.00907
1090.0 ,0.00908
1090.1 ,0.00908
1090.2 ,0.00909
1090.3 ,0.00909
1090.4 ,0.0091
1090.5 ,0.00911
1090.6 ,0.00911
1090.7 ,0.00912
1090.8 ,0.00913
1090.9 ,0.00914
1091.0 ,0.00915
1091.1 ,0.00916
1091.2 ,0.00918
1091.3 ,0.00919
1091.4 ,0.0092
1091.5 ,0.00921
1091.6 ,0.00923
1091.7 ,0.00924
1091.8 ,0.00926
1091.9 ,0.00927
1092.0 ,0.00929
1092.1 ,0.0093
1092.2 ,0.00932
1092.3 ,0.00934
1092.4 ,0.00936
1092.5 ,0.00937
1092.6 ,0.00939
1092.7 ,0.00941
1092.8 ,0.00943
1092.9 ,0.00945
1093.0 ,0.00947
1093.1 ,0.00949
1093.2 ,0.00951
1093.3 ,0.00953
1093.4 ,0.00955
1093.5 ,0.00957
1093.6 ,0.00959
1093.7 ,0.00961
1093.8 ,0.00963
1093.9 ,0.00965
1094.0 ,0.00967
1094.1 ,0.00969
1094.2 ,0.00971
1094.3 ,0.00973
1094.4 ,0.00975
1094.5 ,0.00977
1094.6 ,0.00979
1094.7 ,0.00981
1094.8 ,0.00983
1094.9 ,0.00985
1095.0 ,0.00987
1095.1 ,0.00989
1095.2 ,0.00991
1095.3 ,0.00992
1095.4 ,0.00994
1095.5 ,0.00996
1095.6 ,0.00998
1095.7 ,0.00999
1095.8 ,0.01001
1095.9 ,0.01003
1096.0 ,0.01004
1096.1 ,0.01006
1096.2 ,0.01007
1096.3 ,0.01009
1096.4 ,0.0101
1096.5 ,0.01011
1096.6 ,0.01013
1096.7 ,0.01014
1096.8 ,0.01015
1096.9 ,0.01016
1097.0 ,0.01017
1097.1 ,0.01018
1097.2 ,0.01019
1097.3 ,0.0102
1097.4 ,0.01021
1097.5 ,0.01022
1097.6 ,0.01023
1097.7 ,0.01023
1097.8 ,0.01024
1097.9 ,0.01024
1098.0 ,0.01025
1098.1 ,0.01025
1098.2 ,0.01026
1098.3 ,0.01026
1098.4 ,0.01026
1098.5 ,0.01026
1098.6 ,0.01026
1098.7 ,0.01027
1098.8 ,0.01027
1098.9 ,0.01026
1099.0 ,0.01026
1099.1 ,0.01026
1099.2 ,0.01026
1099.3 ,0.01026
1099.4 ,0.01025
1099.5 ,0.01025
1099.6 ,0.01025
1099.7 ,0.01024
1099.8 ,0.01024
1099.9 ,0.01023
1100.0 ,0.01023
